"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY_YEAR","COUNTY","MUNICIPALITY"
"05","9","2","14 S HEATHCOTE AVE","","EDISON","NJ","08817","LACE TRANSPORTATI","7325811930","2013","2013121744","080000","","","","","N","","","","","000392464","N","","00904698","08","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","1111 COMMONS BLVD","","READING","PA","19605","BERKS COUNTY INTERMEDIATE UNIT","9999999999","2013","2013122063","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","1 PENN PLAZA","","NEWARK","NJ","07105","NJ TRANSIT","9999999999","2013","2013122097","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","8","2","MARKET","","PHILA","PA","19107","SEPTA","9999999999","2013","2013122461","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"05","1","1","7565 STATE RT. 30","","IRWIN","PA","15642","COORDINATORS INC","7248647840","2013","2013095134","080000","","","","","N","","","","","","N","","","08","COMMVEH_2013_Philadelphia","67","67301"
"04","1","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2013","2013095701","080000","","","","","N","","","","","","N","","99999999","08","COMMVEH_2013_Philadelphia","67","67301"
"02","8","2","3101 ORTHODOX ST","","PHILADELPHIA","PA","19137","YELLOWBIRD BUS CO INC","8000000000","2013","2013109805","029800","","","","","N","","","","","","N","","00273447","11","COMMVEH_2013_Philadelphia","67","67301"
"02","8","1","4300 WEAVER PARKWAY","2500 WHEATSHEAF LANE","WARRENVILLE","IL","60555","DURHAM SCHOOL SERVICES","2155357300","2013","2013110268","029000","","","","","N","","","","","","N","","00350651","11","COMMVEH_2013_Philadelphia","67","67301"
"02","8","1","440 NORTH BROAD ST","","PHILADELPHIA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","2154004350","2013","2013110288","030000","","","","","N","","","","","","N","","02057314","11","COMMVEH_2013_Philadelphia","67","67301"
"03","3","2","5100 ASBURY RD","","FARMINGDALE","NJ","07727","TRAFFIC LINES INC","7329193100","2013","2013110288","054000","","","","","N","","","","","","N","","00480986","04","COMMVEH_2013_Philadelphia","67","67301"
"05","1","1","PO BOX 560","","WILLIAMSTOWN","NJ","08094","ASL TRANSPORTATION GROUP INC","8568751200","2013","2013118527","999999","","","","","N","","","","","","N","","01764745","08","COMMVEH_2013_Philadelphia","67","67301"
"02","8","2","400 N BROAD ST","","PHILADELPHIA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","2154004350","2013","2013118625","999999","","","","","N","","","","","","N","","02057314","11","COMMVEH_2013_Philadelphia","67","67301"
"02","8","1","3101 E ORTHODOX AVE","","PHILA","PA","19137","YELLOWBIRD BUS CO INC","2152891022","2013","2013118762","029800","","","","","N","","","","","","N","","00273447","11","COMMVEH_2013_Philadelphia","67","67301"
"99","1","1","1420 PHOENIXVILLE PIKE","","WEST CHESTER","PA","19380","RANSOME IDEALEASE LLC","9999999999","2013","2013036669","025999","","","","","N","","","","","","N","","","05","COMMVEH_2013_Philadelphia","67","67301"
"05","1","2","8705 BOLLMAN PLACE SUIT","","SAVAGE","MD","20763","RAPID RESPONSE DELIVERY INC.","4102819060","2013","2013036794","080000","","","","","N","","","","","","N","","00803098","08","COMMVEH_2013_Philadelphia","67","67301"
"05","1","2","66 LEXINGTON AVENUE","","LUMBERTON","NJ","08048","WARD BENNETT III","6097436499","2013","2013036932","080000","","","","","N","","","","","","N","","00658375","08","COMMVEH_2013_Philadelphia","67","67301"
"99","9","2","971 BRIARSDALE ROAD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL LT","4844503770","2013","2013057470","080000","","","","","N","","","","","","N","","02254807","08","COMMVEH_2013_Philadelphia","67","67301"
"05","9","3","3 INDEPENDENCE COURT","","FOLVROFT","PA","19032","DEDICATED LOGISTICS","8564300888","2013","2013011714","080000","","","","","N","","","","","","N","","01007063","08","COMMVEH_2013_Philadelphia","67","67301"
"99","8","2","MARKET","","PHILA","PA","19107","SEPTA","9999999999","2013","2013011993","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","1","2","UNKNOWN","","PHILA","PA","99999","CITY OF PHILA","9999999999","2013","2013011998","033000","","","","","N","","","","","","N","","","05","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","MARKET","","PHILA","PA","19107","SEPTA","9999999999","2013","2013012012","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","MARKET","","PHILA","PA","19107","SEPTA","9999999999","2013","2013012071","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","1","2","3334 HUNTINGDON PIKE","","HUNTINGDON VY","PA","19006","MGM TRANSPORTATION LLC","9999999999","2013","2013012077","080000","","","","","N","","","","","","N","","","05","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","6821 NORWITCH DR","","PHILADELPHIA","PA","19153","ALL CITY TRANSPORTATION INC","9999999999","2013","2013012109","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","9","3","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2013","2013012120","999999","","","","","","","","","","","U","","","99","COMMVEH_2013_Philadelphia","67","67301"
"03","1","1","18 GREENPOINT AVE","","BROOKLYN","NY","11222","UTOPIA PRODUCE INC","7183898895","2013","2013024122","054000","","","","","N","","","","","","N","","00887734","09","COMMVEH_2013_Philadelphia","67","67301"
"02","9","1","100 S BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156861776","2013","2013024331","033000","","","","","N","","","","","","N","","","98","COMMVEH_2013_Philadelphia","67","67301"
"03","1","1","565 HOLLOW RD","","PHEONIXVILLE","PA","19460","VOLPE EXPRESS","6106300700","2013","2013024831","065000","","","","","N","","","","","","N","","00113682","08","COMMVEH_2013_Philadelphia","67","67301"
"04","5","1","851 COUNTY LINE RD","","HUNTINGDON VLY","PA","19006","JDM MATERIALS","2153575505","2013","2013082216","073280","","","","","N","","","","","","N","","00157394","04","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","MARKET","","PHILA","PA","19107","SEPTA","9999999999","2013","2013125997","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","3101 ORTHODOX ST","","PHILADELPHIA","PA","19137","YELLOWBIRD BUS COMPANY INC","9999999999","2013","2013126001","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"02","8","3","1234 MARKET ST","","PHILADELPHIA","PA","19107","SOUTHEASTREN PA TRANSPORTATION","2155807947","2013","2013126010","040600","","","","","N","","","","","","N","","00010206","11","COMMVEH_2013_Philadelphia","67","67301"
"05","1","1","1010 SERRILL AVE","","LANSDOWNE","PA","19050","ANYAMA TRUCKING INC.","2157152641","2013","2013126148","080000","","","","","N","","","","","","N","","02030186","08","COMMVEH_2013_Philadelphia","67","67301"
"05","7","1","310 BORRELLI BLVD","","PAULSBORO","NJ","08066","WILKIE TRUCKING","8564234900","2013","2013126532","080000","","","","","N","","","","","","N","","00463274","08","COMMVEH_2013_Philadelphia","67","67301"
"99","1","1","4001 LEDENHALL LANE","","MT LAUREL","NJ","08054","ARI FLEET LT","9999999999","2013","2013091202","027000","","","","","N","","","","","","N","","01390451","02","COMMVEH_2013_Philadelphia","67","67301"
"99","0","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2013","2013091208","080000","","","","","N","","","","","","N","","99999999","08","COMMVEH_2013_Philadelphia","67","67301"
"05","1","2","5601 BELLEVILLE RD","","CANTON","MI","48188","A D EQUIPMENT INC","8008830350","2013","2013091542","033800","","","","","N","","","","","","N","","08296052","08","COMMVEH_2013_Philadelphia","67","67301"
"02","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155807947","2013","2013091728","040600","","","","","N","","","","","","N","","00010206","11","COMMVEH_2013_Philadelphia","67","67301"
"02","8","3","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155807947","2013","2013091728","040600","","","","","N","","","","","","N","","00010206","11","COMMVEH_2013_Philadelphia","67","67301"
"02","8","1","440 N. BROAD ST.","","PHILADELPHIA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","2154004350","2013","2013102562","030000","","","","","N","","","","","","N","","02057314","11","COMMVEH_2013_Philadelphia","67","67301"
"02","8","1","3740 THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA INC","2155375405","2013","2013102935","029220","","","","","N","","","","","","N","","01246812","11","COMMVEH_2013_Philadelphia","67","67301"
"02","8","1","1030 ANDREW DRIVE","","WEST CHESTER","PA","19380","KRAPFS COACHES INC","2156261189","2013","2013103137","055000","","","","","N","","","","","","N","","00774388","11","COMMVEH_2013_Philadelphia","67","67301"
"05","1","1","1611 FULLENWIDER RD","","GAINESVILLE","GA","30507","CRANE TRANSPORT INC","7705320057","2013","2013050646","040000","","","","","N","","","","","","N","","00919149","08","COMMVEH_2013_Philadelphia","67","67301"
"05","1","2","1 COCA-COLA PL","","SAN ANTONIO","TB","78219","COCA COLA BOTTLING CO. LLC","2102252601","2013","2013050872","044000","","","","","N","","","","","","N","","00291145","06","COMMVEH_2013_Philadelphia","67","67301"
"04","1","1","47 HERSHEL AVE","","FEASTERVILLE","PA","19053","CUNDRAI TRUCKING CO INC","2153558689","2013","2013051792","060000","","","","","N","","","","","","N","","00225618","08","COMMVEH_2013_Philadelphia","67","67301"
"99","1","2","20 ROBILLARD ROAD","","STAMFORD","CT","05032","GLENN ROBINSON","8602945355","2013","2013061067","999999","","","","","N","","","","","","U","","","08","COMMVEH_2013_Philadelphia","67","67301"
"02","0","1","3630 HACKS CROSS RD BUI","","MEMPHIS","TN","38125","FEDERAL EXPRESS CORP","8004633339","2013","2013061078","063000","","","","","N","","","","","","N","","00086876","09","COMMVEH_2013_Philadelphia","67","67301"
"05","1","2","3690 ROUTE 30","","LATROBE","PA","15650","FOX JAMES INC DBA F/J LEA","6104401668","2013","2013061081","080000","","","","","N","","","","","000730421","N","A-8913423","02093433","08","COMMVEH_2013_Philadelphia","67","67301"
"99","1","2","228 BLACKWOOD BARNSBORO","","BLACKWOOD","NJ","08012","JPC INC","9999999999","2013","2013093555","999999","","","","","N","","","","","","N","","","05","COMMVEH_2013_Philadelphia","67","67301"
"03","1","1","972 S HUNT ROAD","","NEWTOWN SQUARE","PA","19073","THE HAPPY HUCKSTER","2153361466","2013","2013093678","025950","","","","","N","","","","","","N","","00405102","04","COMMVEH_2013_Philadelphia","67","67301"
"02","1","2","RTE 10 GREEN HILLS BX40","","READING","PA","19147","PENSKE TRUCK LEASING","8882344201","2013","2013043174","026000","","","","","N","","","","","","N","","00327574","02","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","MARKET","","PHILA","PA","19107","SEPTA","9999999999","2013","2013043403","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FLO","","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANSP","2155807800","2013","2013043404","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","4621 CASTOR AVE","","PHILADELPHIA","PA","19124","NORTHWOOD ACADEMY CHARTER SCHO","9999999999","2013","2013043429","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","0","3","2523 S BROAD ST","","PHILADELPHIA","PA","19148","OLIVIERI AND ASSOCIATES INC","2152539884","2013","2013043439","015000","","","","","N","","","","","","N","","","06","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","MARKET","","PHILA","PA","19107","SEPTA","9999999999","2013","2013043767","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"03","9","2","100 S BROAD ST FL 3","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","2013","2013043776","042000","","","","","N","","","","","","N","","","04","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","MARKET","","PHILA","PA","19107","SEPTA","9999999999","2013","2013043790","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"03","9","1","45 E PARK DRIVE","","WESTAMPTON","NJ","08060","NEW CENTURY TRANSPORTATION INC","8778704031","2013","2013043798","999999","","","","","N","","","","","","N","","00856029","08","COMMVEH_2013_Philadelphia","67","67301"
"99","9","1","7 DARBY COMMONS CT   9","","FOLCROFT","PA","19032","MOORE FOGGS CARGO SYSTEMS","9999999999","2013","2013043799","025995","","","","","N","","","","","","N","","","09","COMMVEH_2013_Philadelphia","67","67301"
"02","8","1","1234 MARKET ST  14TH FL","","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANSP","2155807800","2013","2013122479","042540","","","","","N","","","","","","N","","00010206","11","COMMVEH_2013_Philadelphia","67","67301"
"99","4","3","UNKNOWN ADDRESS","","UNKNOWN","ZZ","99999","UNKNOWN CARRIER","9999999999","2013","2013122992","","","","","","N","","","","","","N","","","05","COMMVEH_2013_Philadelphia","67","67301"
"99","8","3","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155804213","2013","2013123027","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"02","8","1","11 KARR DRIVE","","BELLMAWR","NJ","08031","HOLCOMB BUS SERVICE","8569313632","2013","2013123467","029500","","","","","N","","","","","","N","","00279612","11","COMMVEH_2013_Philadelphia","67","67301"
"99","9","1","5733 MAGILL AV","","FRESCO","CA","93722","WEST COAST LINES INC","9999999999","2013","2013123512","999999","","","","","N","","","","","","N","","","99","COMMVEH_2013_Philadelphia","67","67301"
"01","0","2","17TH ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","2152251252","2013","2013003497","003000","","","","","N","","","","","","N","","","99","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","225 GEIGER ROAD","","PHILA","PA","19115","PCA EMSTAR","2154763815","2013","2013110713","999999","","","","","N","","","","","","N","","","10","COMMVEH_2013_Philadelphia","67","67301"
"99","9","1","2052 LUCON RDPO BOX 14","","SKIPPACK","PA","19474","MATTIOLA SERVICES LLC","9999999999","2013","2013110724","999999","","","","","N","","","","","","N","","","05","COMMVEH_2013_Philadelphia","67","67301"
"02","8","1","2500 WHEATSHEAF LN","","PHILADELPHIA","PA","19137","DURHAM SCHOOL SERVICES","2155357300","2013","2013119841","025500","","","","","N","","","","","","N","","00350651","11","COMMVEH_2013_Philadelphia","67","67301"
"06","7","2","5109 BLETGH AVE.","","PHILADELPHIA","PA","19136","WB SERVICES LLC","2673510852","2013","2013037099","080000","","","","","N","","","","","","N","","01314641","08","COMMVEH_2013_Philadelphia","67","67301"
"05","1","2","400 1ST STREET","","MIDDLETOWN","PA","17057","AC PRODUCTS INC.","7179616837","2013","2013037103","055000","","","","","N","","","","","","N","","00077294","08","COMMVEH_2013_Philadelphia","67","67301"
"05","6","2","4412 OLD LINCOLN HWY","","TREVOSE","PA","19053","NEXT LEVEL EXPRESS","2157535442","2013","2013037322","080000","","","","","N","","","","","","N","","02309369","08","COMMVEH_2013_Philadelphia","67","67301"
"99","1","2","UNKNOWN","","UNKNOWN","ZZ","99999","CHARLES GOODWIN INC","9999999999","2013","2013037405","999999","","","","","N","","","","","","N","","","08","COMMVEH_2013_Philadelphia","67","67301"
"99","8","2","MARKET","","PHILA","PA","19107","SEPTA","9999999999","2013","2013037420","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","8","2","MARKET","","PHILA","PA","19107","SEPTA","9999999999","2013","2013037449","999999","","","","","N","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19120","SEPTA","2155807800","2013","2013037494","","","","","","","","","","","","N","","","11","COMMVEH_2013_Philadelphia","67","67301"
"03","9","1","4020 LANES TURN","","OKLAHOMA CITY","OK","73107","YODA INC.","9999999999","2013","2013037945","017500","","","","","N","","","","","","N","","01304045","08","COMMVEH_2013_Philadelphia","67","67301"
"02","8","2","1234 MARKET ST","","PHILADELPHIA","PA","19107","SOUTHEASTERN TRANSPORTATION AUTH","2155804829","2013","2013016085","050200","","","","","N","","","","","","N","","00010206","11","COMMVEH_2013_Philadelphia","67","67301"
"05","1","1","P.O. BOX 71","","TAMAQUA","PA","182520071","FOX TRANSPORTATION","5706684189","2013","2013016105","080000","","","","","N","","","","","","N","","00213512","08","COMMVEH_2013_Philadelphia","67","67301"
